product,field,platform,location,homepage,establish_time,round,project_status,status,tags,description,contact,leadership,logo_url,url,company_name,brief_intro
中粮我买网,生活消费,平台：WEB,坐标：北京市,官网：www.womai.com,成立时间：2009-08,"C轮,2.2亿,美元,融资完成",立即认领,运营状态：正在运营,电子商务,我买网是一家食品类综合B2C电子商务网站，中粮集团旗下网站。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150609@093502.jpg,http://www.newseed.cn/project/19568,中粮集团有限公司,中粮集团，是中国的粮油食品进出口公司和食品生产商，在地产、酒店经营以及金融服务等领域也卓有成绩，被《财富》杂志列为世界500强企业之一。中粮集团目前下设中粮粮油、中国粮油、中国食品、地产酒店、中国土畜、中粮屯河、中粮包装、中粮发展、金融等9大业务板块，拥有中国食品（HK 0506）、中粮控股（HK 0606）两家香港上市公司，中粮屯河（600737）、中粮地产（000031）和丰原生化（000930）3家内地上市公司。福临门食用油、长城葡萄酒、金帝巧克力、屯河番茄制品、家佳康肉制品以及大悦城Shopping Mall、亚龙湾度假区、凯莱酒店、雪莲羊绒、中茶茶叶、中英人寿保险农村金融服务等等。
房多多,房产金融,平台：WEB,坐标：深圳市,官网：www.fangdd.com,成立时间：不详,"C轮,2.23亿,美元,融资完成",立即认领,运营状态：正在运营,,房多多是一家房地产整合营销服务平台，致力开创线上信息流、线下业务流无缝整合，提供手机房多多、B2C地产网站、房多多业务管理系统等，深圳市房多多网络科技有限公司旗下。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150609@092109.jpg,http://www.newseed.cn/project/19434,深圳市房多多网络科技有限公司,"深圳市房多多网络科技有限公司成立于2011年，致力搭建中国首创的房地产整合营销服务平台，融合传统互联网B2C、B2B模式；致力开创线上信息流、线下业务流无缝整合，通过平台的力量实现房地产开发商、经纪公司及购房者信息对称，多方受益。

	 

	房多多是国内首创的房地产导购信息平台，拥有海量真实且优惠的房源信息以及周到完善的居间服务，为买房客户提供专业的购房一站式服务；房多多是一个精准的房地产营销服务平台，通过整合传统经纪公司的渠道资源，直击目标客户，开创了以效果付费的营销服务新模式；房多多更是一个充满理想的经纪服务平台，将开创房产经纪的全新经营模式，推动经纪行业的变革与发展，帮助经纪公司更专业、更赚钱。"
爱代驾,汽车交通,平台：WEB,坐标：上海市,官网：www.aidaijia.com,成立时间：不详,"C轮,金额未透露,融资完成",立即认领,运营状态：正在运营,,爱代驾是一个代驾服务平台，提供400电话预约与移动客户端寻找附近的代驾师。隶属于上海币达信息技术有限公司。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150609@094805.jpg,http://www.newseed.cn/project/19499,上海币达信息技术有限公司,爱代驾隶属于上海币达信息技术有限公司，公司成立于2010年9月，立足于互联网技术和智能手机的高速发展，爱代驾突破了传统代驾模式的束缚，有效地利用了广大驾驶员的闲暇碎片时间，做到人力资源的合理优化配置。
WiWide迈外迪,企业服务,平台：WEB,坐标：北京市,官网：www.wiwide.com,成立时间：不详,"C轮,3亿,人民币,融资完成",立即认领,运营状态：正在运营,媒体,WiWide迈外迪是一家商用Wi-Fi网络架构及媒体服务提供商，通过Wi-Fi无线网络新媒体提供精准网络准营销服务，隶属于上海迈外迪网络科技有限公司。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150610@023515.jpg,http://www.newseed.cn/project/19600,上海迈外迪网络科技有限公司,WiWide迈外迪是一家商用Wi-Fi 网络架构及媒体服务提供商，通过Wi-Fi 无线网络新媒体提供精准网络准营销服务，隶属于上海迈外迪网络科技有限公司。
拉勾网,信息技术,平台：WEB,坐标：北京市,官网：www.lagou.com,成立时间：不详,"C轮,2.2亿,人民币,融资完成",立即认领,运营状态：正在运营,互联网,拉勾网是一个专注于互联网招聘的服务网站，3W咖啡旗下网站。隶属于北京拉勾网络技术有限公司。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150609@092754.jpg,http://www.newseed.cn/project/19819,北京拉勾网络技术有限公司,拉勾网是一个专注于互联网招聘的服务网站，3W咖啡旗下网站。隶属于北京拉勾网络技术有限公司。
nice品牌滤镜,社交,平台：WEB,坐标：北京市,官网：oneniceapp.com,成立时间：2013-10,"C轮,3600万,美元,融资完成",立即认领,运营状态：正在运营,办公软件,nice品牌滤镜是一个以品牌滤镜为核心功能的年轻人图片社交软件，北京好赞移动科技有限公司旗下产品。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150610@023820.jpg,http://www.newseed.cn/project/19783,北京好赞移动科技有限公司,nice品牌滤镜是一个以品牌滤镜为核心功能的年轻人图片社交软件，北京好赞移动科技有限公司旗下产品。
华大医学,医疗健康,平台：其他,坐标：深圳市,官网：www.bgidiagnosis.cn,成立时间：不详,"C轮,金额未透露,融资完成",立即认领,运营状态：正在运营,大数据,,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150610@075645.jpg,http://www.newseed.cn/project/19748,深圳华大基因医学有限公司,华大医学是一家全球多组学精准检测、医疗数据运营服务提供商，通过医学检测及服务，以期大幅降低出生缺陷和提高肿瘤等重大疾病的诊疗效果。华大基因集团旗下公司。
淘身边,生活消费,平台：WEB,坐标：北京市,官网：www.tshenbian.com,成立时间：不详,"C轮,850万,美元,融资完成",立即认领,运营状态：正在运营,,淘身边隶属于北京觅我信息技术有限公司，是一个基于淘宝的闲置物品交易应用。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150610@010710.jpg,http://www.newseed.cn/project/19872,北京觅我信息技术有限公司,淘身边隶属于北京觅我信息技术有限公司，是一个基于淘宝的闲置物品交易应用。
猎上网HunterOn,信息技术,平台：WEB,坐标：上海市,官网：hunteron.com,成立时间：不详,"C轮,2亿,人民币,融资完成",立即认领,运营状态：正在运营,,猎上网是国内首家对结果负责的招聘服务交易平台，解决了传统猎头无法跨行业、跨区域、规模化作业的困境，同时也解决了网络招聘无法涉足中高端职位的瓶颈。服务客户包括苹果、亚马逊、腾讯、万科、罗氏等全球知名企业。猎上网络技术（上海）有限公司旗下。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150609@073045.jpg,http://www.newseed.cn/project/19925,猎上网络技术（上海）有限公司,猎上网是国内首家对结果负责的招聘服务交易平台，解决了传统猎头无法跨行业、跨区域、规模化作业的困境，同时也解决了网络招聘无法涉足中高端职位的瓶颈。服务客户包括苹果、亚马逊、腾讯、万科、罗氏等全球知名企业。猎上网络技术（上海）有限公司旗下。
雪球财经,房产金融,平台：WEB,坐标：北京市,官网：www.snowballfinance.com,成立时间：不详,"C轮,4000万,美元,融资完成",立即认领,运营状态：正在运营,互联网互联网金融,雪球财经是一家互联网金融信息服务公司，旗下拥有投资类社交产品「雪球」、服务中国美股投资者的资讯门户「i美股」。雪球财经还发布反映中国概念股整体市场状况的中国概念股指数。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150609@074545.jpg,http://www.newseed.cn/project/19860,北京雪球信息科技有限公司,雪球财经创办于2010年4月，旗下拥有服务中国美股投资者的中文网站i美股，和服务全球中国概念股投资者的英文网站。公司有分析师团队专注追踪在美上市中国概念股公司，并且定期发布研究报告。雪球财经还发布反映中国概念股整体市场状况的中国概念股指数。
泰笛网,生活消费,平台：WEB,坐标：上海市,官网：24tidy.com,成立时间：不详,"C轮,1.5亿,人民币,融资完成",立即认领,运营状态：正在运营,,泰笛网是一家24小时在线洗涤服务网站。提供洗衣、洗鞋、洗包、家居用品洗涤乃至奢侈品洗护等一站式在线洗涤服务。,,,http://pic.pedaily.cn/newseed/project/20150814/20150814093517242.png,http://www.newseed.cn/project/19916,泰笛洗衣（上海）有限公司,泰笛网是一家24小时在线洗涤服务网站。提供洗衣、洗鞋、洗包、家居用品洗涤乃至奢侈品洗护等一站式在线洗涤服务。
卷皮网,生活消费,平台：WEB,坐标：武汉市,官网：www.juanpi.com,成立时间：不详,"C轮,6亿,人民币,融资完成",立即认领,运营状态：停止运营,电子商务,卷皮网此前叫秀当网，是一个专注折扣的电商导购服务网站，有折扣、有返利，每天有数十万卷粉分享最好的省钱方案，并有小编精选出最值得购买的宝贝。武汉奇米网络科技有限公司旗下网站。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150610@074025.jpg,http://www.newseed.cn/project/19958,武汉奇米网络科技有限公司,卷皮网此前叫秀当网，是一个专注折扣的电商导购服务网站，有折扣、有返利，每天有数十万卷粉分享最好的省钱方案，并有小编精选出最值得购买的宝贝。武汉奇米网络科技有限公司旗下网站。
美啦,信息技术,平台：WEB,坐标：深圳市,官网：www.mfhui.com,成立时间：不详,"C轮,金额未透露,融资完成",立即认领,运营状态：不详,电子商务,美啦是深圳市品汇科技有限公司开发的一款女性美妆社区APP。美啦以美妆为切入点，同时为爱美女性打造一个集合“美丽资讯”+“美妆教程“+“全球购”的C2C移动社区电商平台。,,,http://pic.pedaily.cn/Attachment/Logo/c/201408/0df692cf-c467-428c-9818-b9e5c859501a.jpg,http://www.newseed.cn/project/21440,深圳市品汇科技有限公司,深圳市品汇科技有限公司成立于2011年，旗下主打产品有美肤汇和美啦美妆。美肤汇是深圳市品汇科技有限公司旗下一家专注于化妆品和护肤品的电子商务公司，成立于2011.美肤汇的美肤专家，为顾客挑选美肤产品；也有电子商务专家，为顾客打造化妆品网购体验。美啦美妆是一个化妆品点评互动社区及美肤美容交流平台。
北京名仕优翔国际,旅游,平台：WEB,坐标：北京市,官网：lavion.com.cn,成立时间：2013-08,"C轮,5000万,人民币,融资完成",立即认领,运营状态：正在运营,电子商务健康保健,新氧网是一个专注于健康医疗及整形美容服务的公司，通过社区加电商的模式切入市场，用户可以在平台预约医生，还可以查看其它用户对它的评价，隶属于北京名仕优翔国际旅行股份有限公司。,,,http://pic.pedaily.cn/newseed/project/20150811/20150811103821519.jpg,http://www.newseed.cn/project/19972,北京名仕优翔国际旅行股份有限公司,北京名仕优翔国际是一家私人健康旅行服务商。
